Date,township,经度,纬度,经停病例数,患者数,全市患者数,所在区患者数,封控与否
2022/1/7 0:00,小王庄镇,117.160023,38.751401,0,0,0,0,0
2022/1/8 0:00,小王庄镇,117.160023,38.751401,0,0,27,0,0
2022/1/9 0:00,小王庄镇,117.160023,38.751401,0,0,63,0,0
2022/1/10 0:00,小王庄镇,117.160023,38.751401,0,0,102,0,0
2022/1/11 0:00,小王庄镇,117.160023,38.751401,0,0,142,0,0
2022/1/12 0:00,小王庄镇,117.160023,38.751401,0,0,146,0,0
2022/1/13 0:00,小王庄镇,117.160023,38.751401,0,0,184,0,0
2022/1/14 0:00,小王庄镇,117.160023,38.751401,0,0,209,0,0
2022/1/15 0:00,小王庄镇,117.160023,38.751401,0,0,268,0,0
2022/1/16 0:00,小王庄镇,117.160023,38.751401,0,0,313,0,0
2022/1/17 0:00,小王庄镇,117.160023,38.751401,0,0,334,0,0
2022/1/18 0:00,小王庄镇,117.160023,38.751401,0,0,341,0,0
2022/1/19 0:00,小王庄镇,117.160023,38.751401,0,0,367,0,0
2022/1/20 0:00,小王庄镇,117.160023,38.751401,0,0,367,0,0
2022/1/21 0:00,小王庄镇,117.160023,38.751401,0,0,367,0,0
2022/1/22 0:00,小王庄镇,117.160023,38.751401,0,0,340,0,0
2022/1/23 0:00,小王庄镇,117.160023,38.751401,0,0,304,0,0
2022/1/24 0:00,小王庄镇,117.160023,38.751401,0,0,265,0,0
2022/1/25 0:00,小王庄镇,117.160023,38.751401,0,0,225,0,0
2022/1/26 0:00,小王庄镇,117.160023,38.751401,0,0,226,0,0
2022/1/27 0:00,小王庄镇,117.160023,38.751401,0,0,188,0,0
2022/1/28 0:00,小王庄镇,117.160023,38.751401,0,0,169,0,0
2022/1/29 0:00,小王庄镇,117.160023,38.751401,0,0,119,0,0
2022/1/30 0:00,小王庄镇,117.160023,38.751401,0,0,89,5,0
2022/1/31 0:00,小王庄镇,117.160023,38.751401,0,0,68,5,0
2022/2/1 0:00,小王庄镇,117.160023,38.751401,0,0,83,6,0
2021/12/23 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/24 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/25 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/26 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/27 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/28 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/29 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/30 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2021/12/31 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/1 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/2 0:00,铁东路街道,117.188456,39.180008,1,0,0,0,0
2022/1/3 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/4 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/5 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/6 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/7 0:00,铁东路街道,117.188456,39.180008,0,0,0,0,0
2022/1/8 0:00,铁东路街道,117.188456,39.180008,0,0,27,0,0
2022/1/9 0:00,铁东路街道,117.188456,39.180008,0,0,63,0,0
2022/1/10 0:00,铁东路街道,117.188456,39.180008,0,0,102,0,0
2022/1/11 0:00,铁东路街道,117.188456,39.180008,0,0,142,0,0
2022/1/12 0:00,铁东路街道,117.188456,39.180008,0,0,146,0,0
2022/1/13 0:00,铁东路街道,117.188456,39.180008,0,0,184,0,0
2022/1/14 0:00,铁东路街道,117.188456,39.180008,0,0,209,0,0
2022/1/15 0:00,铁东路街道,117.188456,39.180008,0,0,268,0,0
2022/1/16 0:00,铁东路街道,117.188456,39.180008,0,0,313,1,0
2022/1/17 0:00,铁东路街道,117.188456,39.180008,0,0,334,1,0
2022/1/18 0:00,铁东路街道,117.188456,39.180008,0,0,341,1,0
2022/1/19 0:00,铁东路街道,117.188456,39.180008,0,0,367,1,0
2022/1/20 0:00,铁东路街道,117.188456,39.180008,0,0,367,1,0
2022/1/21 0:00,铁东路街道,117.188456,39.180008,0,0,367,1,0
2022/1/22 0:00,铁东路街道,117.188456,39.180008,0,0,340,1,0
2022/1/23 0:00,铁东路街道,117.188456,39.180008,0,0,304,1,0
2022/1/24 0:00,铁东路街道,117.188456,39.180008,4,0,265,1,0
2022/1/25 0:00,铁东路街道,117.188456,39.180008,0,0,225,1,0
2022/1/26 0:00,铁东路街道,117.188456,39.180008,2,0,226,6,0
2022/1/27 0:00,铁东路街道,117.188456,39.180008,0,0,188,6,0
2022/1/28 0:00,铁东路街道,117.188456,39.180008,0,0,169,12,0
2022/1/29 0:00,铁东路街道,117.188456,39.180008,0,0,119,21,0
2022/1/30 0:00,铁东路街道,117.188456,39.180008,0,0,89,27,0
2022/1/31 0:00,铁东路街道,117.188456,39.180008,0,0,68,27,0
2022/2/1 0:00,铁东路街道,117.188456,39.180008,0,0,83,42,0
2021/12/23 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/24 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/25 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/26 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/27 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/28 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/29 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/30 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2021/12/31 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/1 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/2 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/3 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/4 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/5 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/6 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/7 0:00,果园新村街道,117.139147,39.221517,0,0,0,0,0
2022/1/8 0:00,果园新村街道,117.139147,39.221517,0,0,27,0,0
2022/1/9 0:00,果园新村街道,117.139147,39.221517,0,0,63,0,0
2022/1/10 0:00,果园新村街道,117.139147,39.221517,1,0,102,0,0
2022/1/11 0:00,果园新村街道,117.139147,39.221517,0,0,142,0,0
2022/1/12 0:00,果园新村街道,117.139147,39.221517,0,0,146,0,0
2022/1/13 0:00,果园新村街道,117.139147,39.221517,0,0,184,0,0
2022/1/14 0:00,果园新村街道,117.139147,39.221517,0,0,209,0,0
2022/1/15 0:00,果园新村街道,117.139147,39.221517,0,0,268,0,0
2022/1/16 0:00,果园新村街道,117.139147,39.221517,0,0,313,0,0
2022/1/17 0:00,果园新村街道,117.139147,39.221517,0,0,334,0,0
2022/1/18 0:00,果园新村街道,117.139147,39.221517,0,0,341,0,0
2022/1/19 0:00,果园新村街道,117.139147,39.221517,0,0,367,0,0
2022/1/20 0:00,果园新村街道,117.139147,39.221517,0,0,367,0,0
2022/1/21 0:00,果园新村街道,117.139147,39.221517,0,0,367,0,0
2022/1/22 0:00,果园新村街道,117.139147,39.221517,0,0,340,0,0
2022/1/23 0:00,果园新村街道,117.139147,39.221517,0,0,304,0,0
2022/1/24 0:00,果园新村街道,117.139147,39.221517,0,0,265,0,0
2022/1/25 0:00,果园新村街道,117.139147,39.221517,1,0,225,0,0
2022/1/26 0:00,果园新村街道,117.139147,39.221517,0,0,226,0,0
2022/1/27 0:00,果园新村街道,117.139147,39.221517,0,0,188,0,0
2022/1/28 0:00,果园新村街道,117.139147,39.221517,0,0,169,0,0
2022/1/29 0:00,果园新村街道,117.139147,39.221517,0,0,119,0,0
2022/1/30 0:00,果园新村街道,117.139147,39.221517,0,0,89,0,0
2022/1/31 0:00,果园新村街道,117.139147,39.221517,0,0,68,0,0
2022/2/1 0:00,果园新村街道,117.139147,39.221517,0,0,83,0,0
2021/12/23 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/24 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/25 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/26 0:00,天宝工业园区,117.27775,39.763625,0,0,0,0,0
2021/12/27 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/28 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/29 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/30 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2021/12/31 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2022/1/1 0:00,天宝工业园区,117.27775,39.763625,0,0,0,0,0
2022/1/2 0:00,天宝工业园区,117.27775,39.763625,0,0,0,0,0
2022/1/3 0:00,天宝工业园区,117.27775,39.763625,0,0,0,0,0
2022/1/4 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2022/1/5 0:00,天宝工业园区,117.27775,39.763625,0,0,0,0,0
2022/1/6 0:00,天宝工业园区,117.27775,39.763625,1,0,0,0,0
2022/1/7 0:00,天宝工业园区,117.27775,39.763625,0,0,0,0,0
2022/1/8 0:00,天宝工业园区,117.27775,39.763625,0,0,27,0,0
2022/1/9 0:00,天宝工业园区,117.27775,39.763625,0,0,63,0,0
2022/1/10 0:00,天宝工业园区,117.27775,39.763625,0,0,102,0,0
2022/1/11 0:00,天宝工业园区,117.27775,39.763625,0,0,142,0,0
2022/1/12 0:00,天宝工业园区,117.27775,39.763625,0,0,146,0,0
2022/1/13 0:00,天宝工业园区,117.27775,39.763625,0,0,184,0,0
2022/1/14 0:00,天宝工业园区,117.27775,39.763625,0,0,209,0,0
2022/1/15 0:00,天宝工业园区,117.27775,39.763625,0,0,268,0,0
2022/1/16 0:00,天宝工业园区,117.27775,39.763625,0,0,313,0,0
2022/1/17 0:00,天宝工业园区,117.27775,39.763625,0,0,334,0,0
2022/1/18 0:00,天宝工业园区,117.27775,39.763625,0,0,341,0,0
2022/1/19 0:00,天宝工业园区,117.27775,39.763625,0,0,367,0,0
2022/1/20 0:00,天宝工业园区,117.27775,39.763625,0,0,367,0,0
2022/1/21 0:00,天宝工业园区,117.27775,39.763625,0,0,367,0,0
2022/1/22 0:00,天宝工业园区,117.27775,39.763625,0,0,340,0,0
2022/1/23 0:00,天宝工业园区,117.27775,39.763625,0,0,304,0,0
2022/1/24 0:00,天宝工业园区,117.27775,39.763625,0,0,265,0,0
2022/1/25 0:00,天宝工业园区,117.27775,39.763625,0,0,225,0,0
2022/1/26 0:00,天宝工业园区,117.27775,39.763625,0,0,226,0,0
2022/1/27 0:00,天宝工业园区,117.27775,39.763625,0,0,188,0,0
2022/1/28 0:00,天宝工业园区,117.27775,39.763625,0,0,169,0,0
2022/1/29 0:00,天宝工业园区,117.27775,39.763625,0,0,119,0,0
2022/1/30 0:00,天宝工业园区,117.27775,39.763625,0,0,89,0,0
2022/1/31 0:00,天宝工业园区,117.27775,39.763625,0,0,68,0,0
2022/2/1 0:00,天宝工业园区,117.27775,39.763625,0,0,83,0,0
2021/12/23 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/24 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/25 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/26 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/27 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/28 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/29 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/30 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2021/12/31 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/1 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/2 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/3 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/4 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/5 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/6 0:00,蔡公庄镇,117.081971,38.78918,1,0,0,0,0
2022/1/7 0:00,蔡公庄镇,117.081971,38.78918,0,0,0,0,0
2022/1/8 0:00,蔡公庄镇,117.081971,38.78918,0,0,27,0,0
2022/1/9 0:00,蔡公庄镇,117.081971,38.78918,0,0,63,0,0
2022/1/10 0:00,蔡公庄镇,117.081971,38.78918,0,0,102,0,0
2022/1/11 0:00,蔡公庄镇,117.081971,38.78918,0,0,142,0,0
2022/1/12 0:00,蔡公庄镇,117.081971,38.78918,0,0,146,0,0
2022/1/13 0:00,蔡公庄镇,117.081971,38.78918,0,0,184,0,0
2022/1/14 0:00,蔡公庄镇,117.081971,38.78918,0,0,209,0,0
2022/1/15 0:00,蔡公庄镇,117.081971,38.78918,0,0,268,0,0
2022/1/16 0:00,蔡公庄镇,117.081971,38.78918,0,0,313,0,0
2022/1/17 0:00,蔡公庄镇,117.081971,38.78918,0,0,334,0,0
2022/1/18 0:00,蔡公庄镇,117.081971,38.78918,0,0,341,0,0
2022/1/19 0:00,蔡公庄镇,117.081971,38.78918,0,0,367,0,0
2022/1/20 0:00,蔡公庄镇,117.081971,38.78918,0,0,367,0,0
2022/1/21 0:00,蔡公庄镇,117.081971,38.78918,0,0,367,0,0
2022/1/22 0:00,蔡公庄镇,117.081971,38.78918,0,0,340,0,0
2022/1/23 0:00,蔡公庄镇,117.081971,38.78918,0,0,304,0,0
2022/1/24 0:00,蔡公庄镇,117.081971,38.78918,0,0,265,0,0
2022/1/25 0:00,蔡公庄镇,117.081971,38.78918,0,0,225,0,0
2022/1/26 0:00,蔡公庄镇,117.081971,38.78918,0,0,226,0,0
2022/1/27 0:00,蔡公庄镇,117.081971,38.78918,0,0,188,0,0
2022/1/28 0:00,蔡公庄镇,117.081971,38.78918,0,0,169,0,0
2022/1/29 0:00,蔡公庄镇,117.081971,38.78918,0,0,119,0,0
2022/1/30 0:00,蔡公庄镇,117.081971,38.78918,0,0,89,0,0
2022/1/31 0:00,蔡公庄镇,117.081971,38.78918,0,0,68,0,0
2022/2/1 0:00,蔡公庄镇,117.081971,38.78918,0,0,83,0,0
2021/12/23 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/24 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/25 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/26 0:00,建昌道街道,117.21985,39.172646,1,0,0,0,0
2021/12/27 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/28 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/29 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/30 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2021/12/31 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/1 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/2 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/3 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/4 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/5 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/6 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/7 0:00,建昌道街道,117.21985,39.172646,0,0,0,0,0
2022/1/8 0:00,建昌道街道,117.21985,39.172646,0,0,27,0,0
2022/1/9 0:00,建昌道街道,117.21985,39.172646,0,0,63,0,0
2022/1/10 0:00,建昌道街道,117.21985,39.172646,0,0,102,0,0
2022/1/11 0:00,建昌道街道,117.21985,39.172646,0,0,142,0,0
2022/1/12 0:00,建昌道街道,117.21985,39.172646,0,0,146,0,0
2022/1/13 0:00,建昌道街道,117.21985,39.172646,0,0,184,0,0
2022/1/14 0:00,建昌道街道,117.21985,39.172646,0,0,209,0,0
2022/1/15 0:00,建昌道街道,117.21985,39.172646,0,0,268,0,0
2022/1/16 0:00,建昌道街道,117.21985,39.172646,0,0,313,1,0
2022/1/17 0:00,建昌道街道,117.21985,39.172646,0,0,334,1,0
2022/1/18 0:00,建昌道街道,117.21985,39.172646,0,0,341,1,0
2022/1/19 0:00,建昌道街道,117.21985,39.172646,0,0,367,1,0
2022/1/20 0:00,建昌道街道,117.21985,39.172646,0,0,367,1,0
2022/1/21 0:00,建昌道街道,117.21985,39.172646,0,0,367,1,0
2022/1/22 0:00,建昌道街道,117.21985,39.172646,1,0,340,1,0
2022/1/23 0:00,建昌道街道,117.21985,39.172646,2,0,304,1,0
2022/1/24 0:00,建昌道街道,117.21985,39.172646,3,0,265,1,0
2022/1/25 0:00,建昌道街道,117.21985,39.172646,3,0,225,1,0
2022/1/26 0:00,建昌道街道,117.21985,39.172646,6,0,226,6,0
2022/1/27 0:00,建昌道街道,117.21985,39.172646,2,0,188,6,0
2022/1/28 0:00,建昌道街道,117.21985,39.172646,4,1,169,12,0
2022/1/29 0:00,建昌道街道,117.21985,39.172646,1,3,119,21,0
2022/1/30 0:00,建昌道街道,117.21985,39.172646,1,4,89,27,0
2022/1/31 0:00,建昌道街道,117.21985,39.172646,0,4,68,27,0
2022/2/1 0:00,建昌道街道,117.21985,39.172646,0,7,83,42,0
2021/12/23 0:00,尖山街道,117.278442,39.061219,1,0,0,0,0
2021/12/24 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2021/12/25 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2021/12/26 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2021/12/27 0:00,尖山街道,117.278442,39.061219,2,0,0,0,0
2021/12/28 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2021/12/29 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2021/12/30 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2021/12/31 0:00,尖山街道,117.278442,39.061219,1,0,0,0,0
2022/1/1 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2022/1/2 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2022/1/3 0:00,尖山街道,117.278442,39.061219,3,0,0,0,0
2022/1/4 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2022/1/5 0:00,尖山街道,117.278442,39.061219,1,0,0,0,0
2022/1/6 0:00,尖山街道,117.278442,39.061219,0,0,0,0,0
2022/1/7 0:00,尖山街道,117.278442,39.061219,3,0,0,0,0
2022/1/8 0:00,尖山街道,117.278442,39.061219,1,0,27,0,0
2022/1/9 0:00,尖山街道,117.278442,39.061219,1,0,63,0,0
2022/1/10 0:00,尖山街道,117.278442,39.061219,0,1,102,3,0
2022/1/11 0:00,尖山街道,117.278442,39.061219,0,1,142,3,0
2022/1/12 0:00,尖山街道,117.278442,39.061219,0,1,146,3,0
2022/1/13 0:00,尖山街道,117.278442,39.061219,0,1,184,4,0
2022/1/14 0:00,尖山街道,117.278442,39.061219,0,1,209,4,0
2022/1/15 0:00,尖山街道,117.278442,39.061219,0,1,268,4,0
2022/1/16 0:00,尖山街道,117.278442,39.061219,0,1,313,4,0
2022/1/17 0:00,尖山街道,117.278442,39.061219,0,1,334,4,0
2022/1/18 0:00,尖山街道,117.278442,39.061219,0,1,341,4,0
2022/1/19 0:00,尖山街道,117.278442,39.061219,0,1,367,4,0
2022/1/20 0:00,尖山街道,117.278442,39.061219,0,1,367,4,0
2022/1/21 0:00,尖山街道,117.278442,39.061219,0,1,367,4,0
2022/1/22 0:00,尖山街道,117.278442,39.061219,0,1,340,4,0
2022/1/23 0:00,尖山街道,117.278442,39.061219,0,1,304,4,0
2022/1/24 0:00,尖山街道,117.278442,39.061219,0,0,265,1,0
2022/1/25 0:00,尖山街道,117.278442,39.061219,0,0,225,1,0
2022/1/26 0:00,尖山街道,117.278442,39.061219,0,0,226,1,0
2022/1/27 0:00,尖山街道,117.278442,39.061219,0,0,188,0,0
2022/1/28 0:00,尖山街道,117.278442,39.061219,0,0,169,0,0
2022/1/29 0:00,尖山街道,117.278442,39.061219,0,0,119,0,0
2022/1/30 0:00,尖山街道,117.278442,39.061219,0,0,89,0,0
2022/1/31 0:00,尖山街道,117.278442,39.061219,0,0,68,0,0
2022/2/1 0:00,尖山街道,117.278442,39.061219,0,0,83,0,0
2021/12/23 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2021/12/24 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2021/12/25 0:00,八里台镇,117.314316,38.94809,1,0,0,0,0
2021/12/26 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2021/12/27 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2021/12/28 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2021/12/29 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2021/12/30 0:00,八里台镇,117.314316,38.94809,4,0,0,0,0
2021/12/31 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2022/1/1 0:00,八里台镇,117.314316,38.94809,1,0,0,0,0
2022/1/2 0:00,八里台镇,117.314316,38.94809,1,0,0,0,0
2022/1/3 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2022/1/4 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2022/1/5 0:00,八里台镇,117.314316,38.94809,2,0,0,0,0
2022/1/6 0:00,八里台镇,117.314316,38.94809,1,0,0,0,0
2022/1/7 0:00,八里台镇,117.314316,38.94809,0,0,0,0,0
2022/1/8 0:00,八里台镇,117.314316,38.94809,1,0,27,26,0
2022/1/9 0:00,八里台镇,117.314316,38.94809,0,0,63,62,0
2022/1/10 0:00,八里台镇,117.314316,38.94809,0,0,102,95,0
2022/1/11 0:00,八里台镇,117.314316,38.94809,0,3,142,131,0
2022/1/12 0:00,八里台镇,117.314316,38.94809,0,3,146,135,0
2022/1/13 0:00,八里台镇,117.314316,38.94809,0,4,184,170,0
2022/1/14 0:00,八里台镇,117.314316,38.94809,1,5,209,194,0
2022/1/15 0:00,八里台镇,117.314316,38.94809,0,5,268,253,0
2022/1/16 0:00,八里台镇,117.314316,38.94809,0,6,313,295,0
2022/1/17 0:00,八里台镇,117.314316,38.94809,0,6,334,316,0
2022/1/18 0:00,八里台镇,117.314316,38.94809,0,7,341,322,0
2022/1/19 0:00,八里台镇,117.314316,38.94809,0,8,367,348,0
2022/1/20 0:00,八里台镇,117.314316,38.94809,0,8,367,348,0
2022/1/21 0:00,八里台镇,117.314316,38.94809,0,8,367,348,0
2022/1/22 0:00,八里台镇,117.314316,38.94809,0,8,340,322,0
2022/1/23 0:00,八里台镇,117.314316,38.94809,0,8,304,286,0
2022/1/24 0:00,八里台镇,117.314316,38.94809,0,8,265,253,0
2022/1/25 0:00,八里台镇,117.314316,38.94809,0,5,225,217,0
2022/1/26 0:00,八里台镇,117.314316,38.94809,0,5,226,213,0
2022/1/27 0:00,八里台镇,117.314316,38.94809,0,4,188,178,0
2022/1/28 0:00,八里台镇,117.314316,38.94809,0,3,169,154,0
2022/1/29 0:00,八里台镇,117.314316,38.94809,0,3,119,95,0
2022/1/30 0:00,八里台镇,117.314316,38.94809,0,2,89,54,0
2022/1/31 0:00,八里台镇,117.314316,38.94809,0,2,68,33,0
2022/2/1 0:00,八里台镇,117.314316,38.94809,0,1,83,27,0
2021/12/23 0:00,柳林街道,117.276909,39.071087,1,0,0,0,0
2021/12/24 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2021/12/25 0:00,柳林街道,117.276909,39.071087,1,0,0,0,0
2021/12/26 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2021/12/27 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2021/12/28 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2021/12/29 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2021/12/30 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2021/12/31 0:00,柳林街道,117.276909,39.071087,1,0,0,0,0
2022/1/1 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/2 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/3 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/4 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/5 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/6 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/7 0:00,柳林街道,117.276909,39.071087,0,0,0,0,0
2022/1/8 0:00,柳林街道,117.276909,39.071087,0,0,27,0,0
2022/1/9 0:00,柳林街道,117.276909,39.071087,0,0,63,0,0
2022/1/10 0:00,柳林街道,117.276909,39.071087,0,0,102,3,0
2022/1/11 0:00,柳林街道,117.276909,39.071087,0,0,142,3,0
2022/1/12 0:00,柳林街道,117.276909,39.071087,0,0,146,3,0
2022/1/13 0:00,柳林街道,117.276909,39.071087,0,0,184,4,0
2022/1/14 0:00,柳林街道,117.276909,39.071087,0,0,209,4,0
2022/1/15 0:00,柳林街道,117.276909,39.071087,0,0,268,4,0
2022/1/16 0:00,柳林街道,117.276909,39.071087,0,0,313,4,0
2022/1/17 0:00,柳林街道,117.276909,39.071087,0,0,334,4,0
2022/1/18 0:00,柳林街道,117.276909,39.071087,0,0,341,4,0
2022/1/19 0:00,柳林街道,117.276909,39.071087,0,0,367,4,0
2022/1/20 0:00,柳林街道,117.276909,39.071087,0,0,367,4,0
2022/1/21 0:00,柳林街道,117.276909,39.071087,0,0,367,4,0
2022/1/22 0:00,柳林街道,117.276909,39.071087,0,0,340,4,0
2022/1/23 0:00,柳林街道,117.276909,39.071087,0,0,304,4,0
2022/1/24 0:00,柳林街道,117.276909,39.071087,0,0,265,1,0
2022/1/25 0:00,柳林街道,117.276909,39.071087,0,0,225,1,0
2022/1/26 0:00,柳林街道,117.276909,39.071087,0,0,226,1,0
2022/1/27 0:00,柳林街道,117.276909,39.071087,0,0,188,0,0
2022/1/28 0:00,柳林街道,117.276909,39.071087,0,0,169,0,0
2022/1/29 0:00,柳林街道,117.276909,39.071087,0,0,119,0,0
2022/1/30 0:00,柳林街道,117.276909,39.071087,0,0,89,0,0
2022/1/31 0:00,柳林街道,117.276909,39.071087,0,0,68,0,0
2022/2/1 0:00,柳林街道,117.276909,39.071087,0,0,83,0,0
2021/12/23 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/24 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/25 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/26 0:00,南市街道,117.189802,39.130517,1,0,0,0,0
2021/12/27 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/28 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/29 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/30 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2021/12/31 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2022/1/1 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2022/1/2 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2022/1/3 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2022/1/4 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
2022/1/5 0:00,南市街道,117.189802,39.130517,0,0,0,0,0
